lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,1,CNF,6,606,67,1,[606; 606],64,0.872132,0.761194,0,[],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
10,1,CNF,7,606,67,1,[606; 606],64,0.890396,0.761194,0,[],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
10,1,CNF,8,606,67,1,[606; 606],64,0.870602,0.761194,0,[],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
10,1,CNF,9,606,67,1,[606; 606],64,0.865265,0.761194,0,[],{'0': {'precision': 0.7623762376237624; 'recall': 1.0; 'f1-score': 0.8651685393258427; 'support': 462}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 144}; 'accuracy': 0.7623762376237624; 'macro avg': {'precision': 0.3811881188118812; 'recall': 0.5; 'f1-score': 0.43258426966292135; 'support': 606}; 'weighted avg': {'precision': 0.5812175276933634; 'recall': 0.7623762376237624; 'f1-score': 0.6595839359216821; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
10,1,DNF,0,605,68,1,[605; 605],64,1.830358,0.720588,3,[X0 < 7.000000 AND X2 >= 1250.000000 AND X3 < 45.000000],{'0': {'precision': 0.8228571428571428; 'recall': 0.9370932754880694; 'f1-score': 0.8762677484787019; 'support': 461}; '1': {'precision': 0.6375; 'recall': 0.3541666666666667; 'f1-score': 0.4553571428571428; 'support': 144}; 'accuracy': 0.7983471074380165; 'macro avg': {'precision': 0.7301785714285713; 'recall': 0.6456299710773681; 'f1-score': 0.6658124456679224; 'support': 605}; 'weighted avg': {'precision': 0.7787390791027154; 'recall': 0.7983471074380165; 'f1-score': 0.7760840671406779; 'support': 605}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8653846153846154; 'f1-score': 0.8256880733944955; 'support': 52}; '1': {'precision': 0.36363636363636365; 'recall': 0.25; 'f1-score': 0.2962962962962963; 'support': 16}; 'accuracy': 0.7205882352941176; 'macro avg': {'precision': 0.5765550239234449; 'recall': 0.5576923076923077; 'f1-score': 0.5609921848453958; 'support': 68}; 'weighted avg': {'precision': 0.6892766676048411; 'recall': 0.7205882352941176; 'f1-score': 0.7011253023125663; 'support': 68}}
10,1,DNF,1,605,68,1,[605; 605],64,1.877769,0.808824,3,[X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8171428571428572; 'recall': 0.93058568329718; 'f1-score': 0.8701825557809331; 'support': 461}; '1': {'precision': 0.6; 'recall': 0.3333333333333333; 'f1-score': 0.42857142857142855; 'support': 144}; 'accuracy': 0.7884297520661157; 'macro avg': {'precision': 0.7085714285714286; 'recall': 0.6319595083152567; 'f1-score': 0.6493769921761808; 'support': 605}; 'weighted avg': {'precision': 0.7654592680047225; 'recall': 0.7884297520661157; 'f1-score': 0.7650718081475966; 'support': 605}},{'0': {'precision': 0.8421052631578947; 'recall': 0.9230769230769231; 'f1-score': 0.8807339449541285; 'support': 52}; '1': {'precision': 0.6363636363636364; 'recall': 0.4375; 'f1-score': 0.5185185185185185; 'support': 16}; 'accuracy': 0.8088235294117647; 'macro avg': {'precision': 0.7392344497607655; 'recall': 0.6802884615384616; 'f1-score': 0.6996262317363235; 'support': 68}; 'weighted avg': {'precision': 0.7936954686180692; 'recall': 0.8088235294117647; 'f1-score': 0.7955067857928085; 'support': 68}}
10,1,DNF,2,605,68,1,[605; 605],64,2.045415,0.779412,3,[X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8227360308285164; 'recall': 0.9262472885032538; 'f1-score': 0.8714285714285713; 'support': 461}; '1': {'precision': 0.6046511627906976; 'recall': 0.3611111111111111; 'f1-score': 0.4521739130434782; 'support': 144}; 'accuracy': 0.7917355371900826; 'macro avg': {'precision': 0.713693596809607; 'recall': 0.6436791998071825; 'f1-score': 0.6618012422360248; 'support': 605}; 'weighted avg': {'precision': 0.7708282275269529; 'recall': 0.7917355371900826; 'f1-score': 0.7716390329038549; 'support': 605}},{'0': {'precision': 0.7936507936507936; 'recall': 0.9615384615384616; 'f1-score': 0.8695652173913043; 'support': 52}; '1': {'precision': 0.6; 'recall': 0.1875; 'f1-score': 0.2857142857142857; 'support': 16}; 'accuracy': 0.7794117647058824; 'macro avg': {'precision': 0.6968253968253968; 'recall': 0.5745192307692308; 'f1-score': 0.577639751552795; 'support': 68}; 'weighted avg': {'precision': 0.7480859010270775; 'recall': 0.7794117647058824; 'f1-score': 0.732188527584947; 'support': 68}}
10,1,DNF,3,606,67,1,[606; 606],64,2.111293,0.761194,3,[X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8185255198487713; 'recall': 0.9372294372294372; 'f1-score': 0.8738647830474269; 'support': 462}; '1': {'precision': 0.6233766233766234; 'recall': 0.3333333333333333; 'f1-score': 0.4343891402714932; 'support': 144}; 'accuracy': 0.7937293729372937; 'macro avg': {'precision': 0.7209510716126973; 'recall': 0.6352813852813852; 'f1-score': 0.65412696165946; 'support': 606}; 'weighted avg': {'precision': 0.7721535048454886; 'recall': 0.7937293729372937; 'f1-score': 0.7694349273382941; 'support': 606}},{'0': {'precision': 0.8301886792452831; 'recall': 0.8627450980392157; 'f1-score': 0.8461538461538461; 'support': 51}; '1': {'precision': 0.5; 'recall': 0.4375; 'f1-score': 0.4666666666666667; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.6650943396226415; 'recall': 0.6501225490196079; 'f1-score': 0.6564102564102564; 'support': 67}; 'weighted avg': {'precision': 0.7513376513658124; 'recall': 0.7611940298507462; 'f1-score': 0.7555300420972063; 'support': 67}}
10,1,DNF,4,606,67,1,[606; 606],64,1.794704,0.776119,3,[X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8193916349809885; 'recall': 0.9329004329004329; 'f1-score': 0.8724696356275303; 'support': 462}; '1': {'precision': 0.6125; 'recall': 0.3402777777777778; 'f1-score': 0.4375; 'support': 144}; 'accuracy': 0.7920792079207921; 'macro avg': {'precision': 0.7159458174904942; 'recall': 0.6365891053391053; 'f1-score': 0.6549848178137652; 'support': 606}; 'weighted avg': {'precision': 0.7702292662726348; 'recall': 0.7920792079207921; 'f1-score': 0.7691105142902953; 'support': 606}},{'0': {'precision': 0.8214285714285714; 'recall': 0.9019607843137255; 'f1-score': 0.8598130841121495; 'support': 51}; '1': {'precision': 0.5454545454545454; 'recall': 0.375; 'f1-score': 0.4444444444444444; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6834415584415584; 'recall': 0.6384803921568627; 'f1-score': 0.6521287642782969; 'support': 67}; 'weighted avg': {'precision': 0.7555243264198488; 'recall': 0.7761194029850746; 'f1-score': 0.7606205731467274; 'support': 67}}
10,1,DNF,5,606,67,1,[606; 606],64,2.195658,0.791045,3,[X0 < 7.000000 AND X2 >= 1250.000000 AND X3 < 45.000000],{'0': {'precision': 0.819047619047619; 'recall': 0.9307359307359307; 'f1-score': 0.8713272543059777; 'support': 462}; '1': {'precision': 0.6049382716049383; 'recall': 0.3402777777777778; 'f1-score': 0.43555555555555553; 'support': 144}; 'accuracy': 0.7904290429042904; 'macro avg': {'precision': 0.7119929453262787; 'recall': 0.6355068542568543; 'f1-score': 0.6534414049307666; 'support': 606}; 'weighted avg': {'precision': 0.7681701503483681; 'recall': 0.7904290429042904; 'f1-score': 0.767777543711818; 'support': 606}},{'0': {'precision': 0.8245614035087719; 'recall': 0.9215686274509803; 'f1-score': 0.8703703703703703; 'support': 51}; '1': {'precision': 0.6; 'recall': 0.375; 'f1-score': 0.4615384615384615; 'support': 16}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.712280701754386; 'recall': 0.6482843137254901; 'f1-score': 0.665954415954416; 'support': 67}; 'weighted avg': {'precision': 0.7709347996857817; 'recall': 0.7910447761194029; 'f1-score': 0.7727388697537951; 'support': 67}}
10,1,DNF,6,606,67,1,[606; 606],64,2.527822,0.746269,4,[X0 < 4.000000 AND X0 >= 2.000000 AND X1 >= 6.000000 AND X3 < 73.000000],{'0': {'precision': 0.7978533094812165; 'recall': 0.9653679653679653; 'f1-score': 0.8736532810969637; 'support': 462}; '1': {'precision': 0.6595744680851063; 'recall': 0.2152777777777778; 'f1-score': 0.32460732984293195; 'support': 144}; 'accuracy': 0.7871287128712872; 'macro avg': {'precision': 0.7287138887831615; 'recall': 0.5903228715728716; 'f1-score': 0.5991303054699478; 'support': 606}; 'weighted avg': {'precision': 0.7649949709316458; 'recall': 0.7871287128712872; 'f1-score': 0.7431869164425402; 'support': 606}},{'0': {'precision': 0.7741935483870968; 'recall': 0.9411764705882353; 'f1-score': 0.8495575221238938; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.125; 'f1-score': 0.19047619047619047; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.5870967741935484; 'recall': 0.5330882352941176; 'f1-score': 0.5200168563000421; 'support': 67}; 'weighted avg': {'precision': 0.6848338950409244; 'recall': 0.746268656716418; 'f1-score': 0.6921649653125018; 'support': 67}}
10,1,DNF,7,606,67,1,[606; 606],64,1.594550,0.746269,3,[X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8225190839694656; 'recall': 0.9329004329004329; 'f1-score': 0.8742393509127788; 'support': 462}; '1': {'precision': 0.6219512195121951; 'recall': 0.3541666666666667; 'f1-score': 0.4513274336283186; 'support': 144}; 'accuracy': 0.7953795379537953; 'macro avg': {'precision': 0.7222351517408303; 'recall': 0.6435335497835498; 'f1-score': 0.6627833922705487; 'support': 606}; 'weighted avg': {'precision': 0.7748593934053617; 'recall': 0.7953795379537953; 'f1-score': 0.7737454299738972; 'support': 606}},{'0': {'precision': 0.7931034482758621; 'recall': 0.9019607843137255; 'f1-score': 0.8440366972477066; 'support': 51}; '1': {'precision': 0.4444444444444444; 'recall': 0.25; 'f1-score': 0.32; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6187739463601533; 'recall': 0.5759803921568627; 'f1-score': 0.5820183486238533; 'support': 67}; 'weighted avg': {'precision': 0.7098415966146281; 'recall': 0.746268656716418; 'f1-score': 0.7188936053676572; 'support': 67}}
10,1,DNF,8,606,67,1,[606; 606],64,1.632669,0.820896,3,[X0 < 7.000000 AND X1 >= 6.000000 AND X3 < 45.000000],{'0': {'precision': 0.8062730627306273; 'recall': 0.9458874458874459; 'f1-score': 0.8705179282868526; 'support': 462}; '1': {'precision': 0.609375; 'recall': 0.2708333333333333; 'f1-score': 0.37500000000000006; 'support': 144}; 'accuracy': 0.7854785478547854; 'macro avg': {'precision': 0.7078240313653137; 'recall': 0.6083603896103896; 'f1-score': 0.6227589641434264; 'support': 606}; 'weighted avg': {'precision': 0.7594854042599832; 'recall': 0.7854785478547854; 'f1-score': 0.752771093842452; 'support': 606}},{'0': {'precision': 0.819672131147541; 'recall': 0.9803921568627451; 'f1-score': 0.8928571428571428; 'support': 51}; '1': {'precision': 0.8333333333333334; 'recall': 0.3125; 'f1-score': 0.45454545454545453; 'support': 16}; 'accuracy': 0.8208955223880597; 'macro avg': {'precision': 0.8265027322404372; 'recall': 0.6464460784313726; 'f1-score': 0.6737012987012987; 'support': 67}; 'weighted avg': {'precision': 0.8229345077889243; 'recall': 0.8208955223880597; 'f1-score': 0.7881856949021128; 'support': 67}}
10,1,DNF,9,606,67,1,[606; 606],64,1.636346,0.820896,3,[X0 < 7.000000 AND X1 >= 5.000000 AND X3 < 45.000000],{'0': {'precision': 0.8208092485549133; 'recall': 0.922077922077922; 'f1-score': 0.8685015290519877; 'support': 462}; '1': {'precision': 0.5862068965517241; 'recall': 0.3541666666666667; 'f1-score': 0.4415584415584416; 'support': 144}; 'accuracy': 0.7871287128712872; 'macro avg': {'precision': 0.7035080725533187; 'recall': 0.6381222943722944; 'f1-score': 0.6550299853052146; 'support': 606}; 'weighted avg': {'precision': 0.765062155009601; 'recall': 0.7871287128712872; 'f1-score': 0.767049706281244; 'support': 606}},{'0': {'precision': 0.8095238095238095; 'recall': 1.0; 'f1-score': 0.8947368421052632; 'support': 51}; '1': {'precision': 1.0; 'recall': 0.25; 'f1-score': 0.4; 'support': 16}; 'accuracy': 0.8208955223880597; 'macro avg': {'precision': 0.9047619047619048; 'recall': 0.625; 'f1-score': 0.6473684210526316; 'support': 67}; 'weighted avg': {'precision': 0.8550106609808102; 'recall': 0.8208955223880597; 'f1-score': 0.7765907305577376; 'support': 67}}
10,2,CNF,0,605,68,1,[605; 605],64,26.082233,0.691176,2,[X1 >= 6.000000] AND [X3 < 35.000000],{'0': {'precision': 0.7927927927927928; 'recall': 0.9544468546637744; 'f1-score': 0.8661417322834646; 'support': 461}; '1': {'precision': 0.58; 'recall': 0.2013888888888889; 'f1-score': 0.29896907216494845; 'support': 144}; 'accuracy': 0.775206611570248; 'macro avg': {'precision': 0.6863963963963964; 'recall': 0.5779178717763317; 'f1-score': 0.5825554022242065; 'support': 605}; 'weighted avg': {'precision': 0.7421445908718636; 'recall': 0.775206611570248; 'f1-score': 0.7311452644205451; 'support': 605}},{'0': {'precision': 0.7540983606557377; 'recall': 0.8846153846153846; 'f1-score': 0.8141592920353982; 'support': 52}; '1': {'precision': 0.14285714285714285; 'recall': 0.0625; 'f1-score': 0.08695652173913043; 'support': 16}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.4484777517564402; 'recall': 0.4735576923076923; 'f1-score': 0.45055790688726427; 'support': 68}; 'weighted avg': {'precision': 0.6102768976443036; 'recall': 0.6911764705882353; 'f1-score': 0.6430527578480411; 'support': 68}}
10,2,CNF,1,605,68,1,[605; 605],64,28.988090,0.764706,2,[X1 >= 12.000000] AND [X0 < 7.000000],{'0': {'precision': 0.784452296819788; 'recall': 0.9631236442516269; 'f1-score': 0.8646543330087634; 'support': 461}; '1': {'precision': 0.5641025641025641; 'recall': 0.1527777777777778; 'f1-score': 0.24043715846994537; 'support': 144}; 'accuracy': 0.7702479338842976; 'macro avg': {'precision': 0.674277430461176; 'recall': 0.5579507110147024; 'f1-score': 0.5525457457393543; 'support': 605}; 'weighted avg': {'precision': 0.7320054182887462; 'recall': 0.7702479338842976; 'f1-score': 0.7160803278292762; 'support': 605}},{'0': {'precision': 0.8103448275862069; 'recall': 0.9038461538461539; 'f1-score': 0.8545454545454546; 'support': 52}; '1': {'precision': 0.5; 'recall': 0.3125; 'f1-score': 0.38461538461538464; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.6551724137931034; 'recall': 0.6081730769230769; 'f1-score': 0.6195804195804197; 'support': 68}; 'weighted avg': {'precision': 0.7373225152129816; 'recall': 0.7647058823529411; 'f1-score': 0.7439736733854381; 'support': 68}}
10,2,CNF,2,605,68,1,[605; 605],64,33.062298,0.750000,2,[X3 < 57.000000] AND [X2 >= 3000.000000],{'0': {'precision': 0.7741935483870968; 'recall': 0.9891540130151844; 'f1-score': 0.8685714285714285; 'support': 461}; '1': {'precision': 0.6875; 'recall': 0.0763888888888889; 'f1-score': 0.13750000000000004; 'support': 144}; 'accuracy': 0.771900826446281; 'macro avg': {'precision': 0.7308467741935484; 'recall': 0.5327714509520366; 'f1-score': 0.5030357142857143; 'support': 605}; 'weighted avg': {'precision': 0.7535590509197547; 'recall': 0.771900826446281; 'f1-score': 0.694564344746163; 'support': 605}},{'0': {'precision': 0.7692307692307693; 'recall': 0.9615384615384616; 'f1-score': 0.8547008547008548; 'support': 52}; '1': {'precision': 0.3333333333333333; 'recall': 0.0625; 'f1-score': 0.10526315789473684; 'support': 16}; 'accuracy': 0.75; 'macro avg': {'precision': 0.5512820512820513; 'recall': 0.5120192307692308; 'f1-score': 0.4799820062977958; 'support': 68}; 'weighted avg': {'precision': 0.6666666666666667; 'recall': 0.75; 'f1-score': 0.6783625730994153; 'support': 68}}
10,2,CNF,3,606,67,1,[606; 606],64,19.771702,0.716418,2,[X1 >= 12.000000] AND [X3 < 57.000000],{'0': {'precision': 0.7762711864406779; 'recall': 0.9913419913419913; 'f1-score': 0.870722433460076; 'support': 462}; '1': {'precision': 0.75; 'recall': 0.08333333333333333; 'f1-score': 0.15; 'support': 144}; 'accuracy': 0.7755775577557755; 'macro avg': {'precision': 0.763135593220339; 'recall': 0.5373376623376623; 'f1-score': 0.510361216730038; 'support': 606}; 'weighted avg': {'precision': 0.7700285282765564; 'recall': 0.7755775577557755; 'f1-score': 0.6994616571923353; 'support': 606}},{'0': {'precision': 0.75; 'recall': 0.9411764705882353; 'f1-score': 0.8347826086956521; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.375; 'recall': 0.47058823529411764; 'f1-score': 0.41739130434782606; 'support': 67}; 'weighted avg': {'precision': 0.5708955223880597; 'recall': 0.7164179104477612; 'f1-score': 0.6354315379623621; 'support': 67}}
10,2,CNF,4,606,67,1,[606; 606],64,28.325654,0.731343,2,[X3 < 23.000000] AND [X2 >= 1250.000000],{'0': {'precision': 0.7777777777777778; 'recall': 0.9848484848484849; 'f1-score': 0.8691499522445082; 'support': 462}; '1': {'precision': 0.6666666666666666; 'recall': 0.09722222222222222; 'f1-score': 0.1696969696969697; 'support': 144}; 'accuracy': 0.7739273927392739; 'macro avg': {'precision': 0.7222222222222222; 'recall': 0.5410353535353536; 'f1-score': 0.519423460970739; 'support': 606}; 'weighted avg': {'precision': 0.7513751375137513; 'recall': 0.7739273927392739; 'f1-score': 0.7029433029262813; 'support': 606}},{'0': {'precision': 0.7619047619047619; 'recall': 0.9411764705882353; 'f1-score': 0.8421052631578947; 'support': 51}; '1': {'precision': 0.25; 'recall': 0.0625; 'f1-score': 0.1; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5059523809523809; 'recall': 0.5018382352941176; 'f1-score': 0.47105263157894733; 'support': 67}; 'weighted avg': {'precision': 0.6396588486140724; 'recall': 0.7313432835820896; 'f1-score': 0.6648860958366064; 'support': 67}}
10,2,CNF,5,606,67,1,[606; 606],64,25.685972,0.731343,2,[X3 < 35.000000] AND [X2 >= 1500.000000],{'0': {'precision': 0.790990990990991; 'recall': 0.9502164502164502; 'f1-score': 0.8633235004916421; 'support': 462}; '1': {'precision': 0.5490196078431373; 'recall': 0.19444444444444445; 'f1-score': 0.28717948717948716; 'support': 144}; 'accuracy': 0.7706270627062707; 'macro avg': {'precision': 0.6700052994170642; 'recall': 0.5723304473304474; 'f1-score': 0.5752514938355646; 'support': 606}; 'weighted avg': {'precision': 0.7334928405400158; 'recall': 0.7706270627062707; 'f1-score': 0.7264179923778628; 'support': 606}},{'0': {'precision': 0.7704918032786885; 'recall': 0.9215686274509803; 'f1-score': 0.8392857142857142; 'support': 51}; '1': {'precision': 0.3333333333333333; 'recall': 0.125; 'f1-score': 0.18181818181818182; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5519125683060109; 'recall': 0.5232843137254901; 'f1-score': 0.510551948051948; 'support': 67}; 'weighted avg': {'precision': 0.6660957507544246; 'recall': 0.7313432835820896; 'f1-score': 0.6822785423531691; 'support': 67}}
10,2,CNF,6,606,67,1,[606; 606],64,42.069775,0.731343,2,[X0 < 4.000000] AND [X2 >= 1500.000000],{'0': {'precision': 0.8018691588785046; 'recall': 0.9285714285714286; 'f1-score': 0.860581745235707; 'support': 462}; '1': {'precision': 0.5352112676056338; 'recall': 0.2638888888888889; 'f1-score': 0.35348837209302325; 'support': 144}; 'accuracy': 0.7706270627062707; 'macro avg': {'precision': 0.6685402132420692; 'recall': 0.5962301587301587; 'f1-score': 0.6070350586643651; 'support': 606}; 'weighted avg': {'precision': 0.7385049074869314; 'recall': 0.7706270627062707; 'f1-score': 0.7400843100334852; 'support': 606}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8823529411764706; 'f1-score': 0.8333333333333333; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.25; 'f1-score': 0.3076923076923077; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.5947368421052632; 'recall': 0.5661764705882353; 'f1-score': 0.5705128205128205; 'support': 67}; 'weighted avg': {'precision': 0.6964650432050274; 'recall': 0.7313432835820896; 'f1-score': 0.7078071182548794; 'support': 67}}
10,2,CNF,7,606,67,1,[606; 606],64,28.974694,0.731343,2,[X3 < 23.000000] AND [X2 >= 1250.000000],{'0': {'precision': 0.7787307032590052; 'recall': 0.9826839826839827; 'f1-score': 0.8688995215311004; 'support': 462}; '1': {'precision': 0.6521739130434783; 'recall': 0.10416666666666667; 'f1-score': 0.17964071856287428; 'support': 144}; 'accuracy': 0.7739273927392739; 'macro avg': {'precision': 0.7154523081512417; 'recall': 0.5434253246753247; 'f1-score': 0.5242701200469874; 'support': 606}; 'weighted avg': {'precision': 0.7486578026137315; 'recall': 0.7739273927392739; 'f1-score': 0.7051152515188487; 'support': 606}},{'0': {'precision': 0.7538461538461538; 'recall': 0.9607843137254902; 'f1-score': 0.8448275862068965; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.3769230769230769; 'recall': 0.4803921568627451; 'f1-score': 0.42241379310344823; 'support': 67}; 'weighted avg': {'precision': 0.5738231917336395; 'recall': 0.7313432835820896; 'f1-score': 0.6430777148739063; 'support': 67}}
10,2,CNF,8,606,67,1,[606; 606],64,23.052714,0.761194,2,[X1 >= 12.000000] AND [X3 < 35.000000],{'0': {'precision': 0.7674418604651163; 'recall': 1.0; 'f1-score': 0.868421052631579; 'support': 462}; '1': {'precision': 1.0; 'recall': 0.027777777777777776; 'f1-score': 0.05405405405405406; 'support': 144}; 'accuracy': 0.768976897689769; 'macro avg': {'precision': 0.8837209302325582; 'recall': 0.5138888888888888; 'f1-score': 0.4612375533428165; 'support': 606}; 'weighted avg': {'precision': 0.8227032005526134; 'recall': 0.768976897689769; 'f1-score': 0.6749081024745434; 'support': 606}},{'0': {'precision': 0.7611940298507462; 'recall': 1.0; 'f1-score': 0.864406779661017; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.7611940298507462; 'macro avg': {'precision': 0.3805970149253731; 'recall': 0.5; 'f1-score': 0.4322033898305085; 'support': 67}; 'weighted avg': {'precision': 0.5794163510804188; 'recall': 0.7611940298507462; 'f1-score': 0.6579812800404756; 'support': 67}}
10,2,CNF,9,606,67,1,[606; 606],64,29.485688,0.746269,2,[X2 >= 1250.000000] AND [X3 < 23.000000],{'0': {'precision': 0.7783505154639175; 'recall': 0.9805194805194806; 'f1-score': 0.8678160919540229; 'support': 462}; '1': {'precision': 0.625; 'recall': 0.10416666666666667; 'f1-score': 0.1785714285714286; 'support': 144}; 'accuracy': 0.7722772277227723; 'macro avg': {'precision': 0.7016752577319587; 'recall': 0.5423430735930737; 'f1-score': 0.5231937602627257; 'support': 606}; 'weighted avg': {'precision': 0.741910789017046; 'recall': 0.7722772277227723; 'f1-score': 0.7040351818433074; 'support': 606}},{'0': {'precision': 0.7575757575757576; 'recall': 0.9803921568627451; 'f1-score': 0.8547008547008548; 'support': 51}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.3787878787878788; 'recall': 0.49019607843137253; 'f1-score': 0.4273504273504274; 'support': 67}; 'weighted avg': {'precision': 0.5766621438263229; 'recall': 0.746268656716418; 'f1-score': 0.6505931879066208; 'support': 67}}
